"@timestamp","_id","_index","_score","agent.name","agent.version","data_stream.dataset","data_stream.namespace","data_stream.type","event.agent_id_status","event.ingested","event.kind","event.severity","http.request.method","http.response.status_code","http.version","labels.ParentId","labels.SpanId","labels.TraceId","labels.application_id","labels.component_id","labels.component_name","labels.dns","labels.log_id","labels.tenant_id","labels.{OriginalFormat}","log.level",message,"observer.hostname","observer.type","observer.version","parent.id","service.framework.name","service.framework.version","service.language.name","service.name","service.node.name","service.target.name","service.target.type","span.id",tags,"trace.id","transaction.id","url.domain","url.full","url.full.text","url.original","url.original.text","url.path","url.query","url.scheme","user_agent.original","user_agent.original.text"
"Jan 28, 2025 @ 15:46:09.713","tkPfq5QBo81fAKGj_KqX",".ds-logs-apm.app.mpi_los_businessnextapplication-default-2025.01.22-000037","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Jan 28, 2025 @ 15:46:10.000","-",9,"-","-","-",0000000000000000,8cf69e8b70795664,f6532f1ce733bc66ab5c30c92af6c123,"E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB","92F1548B-5FCF-42EC-8972-68F5FF89AF54",BusinessEnforcementRule,"businessnext-app-669dcb477d-qbfqs","12a42fb8-c86a-4c05-9b73-0a14be8a2809",985,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: 92F1548B-5FCF-42EC-8972-68F5FF89AF54 ComponentName: BusinessEnforcementRule Tenant Id: 985 LogId: 12a42fb8-c86a-4c05-9b73-0a14be8a2809 Message: Condition not met for RuleName: Stamp FA fields on application, RuleId: 4106, Object: FinancialApplication, ObjectName: Mr. JEREMY JUANINO RABANES, ObjectId: 143025.",Information,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: 92F1548B-5FCF-42EC-8972-68F5FF89AF54 ComponentName: BusinessEnforcementRule Tenant Id: 985 LogId: 12a42fb8-c86a-4c05-9b73-0a14be8a2809 Message: Condition not met for RuleName: Stamp FA fields on application, RuleId: 4106, Object: FinancialApplication, ObjectName: Mr. JEREMY JUANINO RABANES, ObjectId: 143025.","apm-server-6d98f76794-bsc2b","apm-server","8.11.3","-","-","-",dotnet,"mpi-los_BusinessNextApplication","810b0f0f-e303-421b-810c-03bcdb76c1af","-","-",8cf69e8b70795664,"_geoip_database_unavailable_GeoLite2-City.mmdb",f6532f1ce733bc66ab5c30c92af6c123,"-","-","-","-","-","-","-","-","-","-","-"
"Jan 28, 2025 @ 15:46:09.713","t0Pfq5QBo81fAKGj_KqX",".ds-logs-apm.app.mpi_los_businessnextapplication-default-2025.01.22-000037","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Jan 28, 2025 @ 15:46:10.000","-",9,"-","-","-",0000000000000000,8cf69e8b70795664,f6532f1ce733bc66ab5c30c92af6c123,"E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB","92F1548B-5FCF-42EC-8972-68F5FF89AF54",BusinessEnforcementRule,"businessnext-app-669dcb477d-qbfqs","12a42fb8-c86a-4c05-9b73-0a14be8a2809",985,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: 92F1548B-5FCF-42EC-8972-68F5FF89AF54 ComponentName: BusinessEnforcementRule Tenant Id: 985 LogId: 12a42fb8-c86a-4c05-9b73-0a14be8a2809 Message: Condition not met for RuleName: FA to Approval record creation Approver 1, RuleId: 4131, Object: FinancialApplication, ObjectName: Mr. JEREMY JUANINO RABANES, ObjectId: 143025.",Information,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: 92F1548B-5FCF-42EC-8972-68F5FF89AF54 ComponentName: BusinessEnforcementRule Tenant Id: 985 LogId: 12a42fb8-c86a-4c05-9b73-0a14be8a2809 Message: Condition not met for RuleName: FA to Approval record creation Approver 1, RuleId: 4131, Object: FinancialApplication, ObjectName: Mr. JEREMY JUANINO RABANES, ObjectId: 143025.","apm-server-6d98f76794-bsc2b","apm-server","8.11.3","-","-","-",dotnet,"mpi-los_BusinessNextApplication","810b0f0f-e303-421b-810c-03bcdb76c1af","-","-",8cf69e8b70795664,"_geoip_database_unavailable_GeoLite2-City.mmdb",f6532f1ce733bc66ab5c30c92af6c123,"-","-","-","-","-","-","-","-","-","-","-"
"Jan 28, 2025 @ 15:46:09.713","uEPfq5QBo81fAKGj_KqX",".ds-logs-apm.app.mpi_los_businessnextapplication-default-2025.01.22-000037","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Jan 28, 2025 @ 15:46:10.000","-",9,"-","-","-",0000000000000000,8cf69e8b70795664,f6532f1ce733bc66ab5c30c92af6c123,"E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB","92F1548B-5FCF-42EC-8972-68F5FF89AF54",BusinessEnforcementRule,"businessnext-app-669dcb477d-qbfqs","12a42fb8-c86a-4c05-9b73-0a14be8a2809",985,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: 92F1548B-5FCF-42EC-8972-68F5FF89AF54 ComponentName: BusinessEnforcementRule Tenant Id: 985 LogId: 12a42fb8-c86a-4c05-9b73-0a14be8a2809 Message: Condition not met for RuleName: FA to Approval record creation Approver 3, RuleId: 4158, Object: FinancialApplication, ObjectName: Mr. JEREMY JUANINO RABANES, ObjectId: 143025.",Information,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: 92F1548B-5FCF-42EC-8972-68F5FF89AF54 ComponentName: BusinessEnforcementRule Tenant Id: 985 LogId: 12a42fb8-c86a-4c05-9b73-0a14be8a2809 Message: Condition not met for RuleName: FA to Approval record creation Approver 3, RuleId: 4158, Object: FinancialApplication, ObjectName: Mr. JEREMY JUANINO RABANES, ObjectId: 143025.","apm-server-6d98f76794-bsc2b","apm-server","8.11.3","-","-","-",dotnet,"mpi-los_BusinessNextApplication","810b0f0f-e303-421b-810c-03bcdb76c1af","-","-",8cf69e8b70795664,"_geoip_database_unavailable_GeoLite2-City.mmdb",f6532f1ce733bc66ab5c30c92af6c123,"-","-","-","-","-","-","-","-","-","-","-"
"Jan 28, 2025 @ 15:46:09.713","uUPfq5QBo81fAKGj_KqX",".ds-logs-apm.app.mpi_los_businessnextapplication-default-2025.01.22-000037","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Jan 28, 2025 @ 15:46:10.000","-",9,"-","-","-",0000000000000000,8cf69e8b70795664,f6532f1ce733bc66ab5c30c92af6c123,"E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB","92F1548B-5FCF-42EC-8972-68F5FF89AF54",BusinessEnforcementRule,"businessnext-app-669dcb477d-qbfqs","12a42fb8-c86a-4c05-9b73-0a14be8a2809",985,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: 92F1548B-5FCF-42EC-8972-68F5FF89AF54 ComponentName: BusinessEnforcementRule Tenant Id: 985 LogId: 12a42fb8-c86a-4c05-9b73-0a14be8a2809 Message: Condition not met for RuleName: FA to Approval record creation Approver 2, RuleId: 4157, Object: FinancialApplication, ObjectName: Mr. JEREMY JUANINO RABANES, ObjectId: 143025.",Information,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: 92F1548B-5FCF-42EC-8972-68F5FF89AF54 ComponentName: BusinessEnforcementRule Tenant Id: 985 LogId: 12a42fb8-c86a-4c05-9b73-0a14be8a2809 Message: Condition not met for RuleName: FA to Approval record creation Approver 2, RuleId: 4157, Object: FinancialApplication, ObjectName: Mr. JEREMY JUANINO RABANES, ObjectId: 143025.","apm-server-6d98f76794-bsc2b","apm-server","8.11.3","-","-","-",dotnet,"mpi-los_BusinessNextApplication","810b0f0f-e303-421b-810c-03bcdb76c1af","-","-",8cf69e8b70795664,"_geoip_database_unavailable_GeoLite2-City.mmdb",f6532f1ce733bc66ab5c30c92af6c123,"-","-","-","-","-","-","-","-","-","-","-"
"Jan 28, 2025 @ 15:46:09.598","wUPfq5QBo81fAKGj_KmX",".ds-logs-apm.app.mpi_los_businessnextapplication-default-2025.01.22-000037","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Jan 28, 2025 @ 15:46:10.000","-",9,"-","-","-",6a80733b4defa555,1e12c7c39e3f5928,f6532f1ce733bc66ab5c30c92af6c123,"E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB","C41A697D-6E3A-4634-BE12-0FEC05D7C7DE",EDS,"businessnext-app-669dcb477d-qbfqs","12a42fb8-c86a-4c05-9b73-0a14be8a2809",985,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: C41A697D-6E3A-4634-BE12-0FEC05D7C7DE ComponentName: EDS Tenant Id: 985 LogId: 12a42fb8-c86a-4c05-9b73-0a14be8a2809 Message: Input Parameters -  Input parameter and values - FAID=143025;",Information,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: C41A697D-6E3A-4634-BE12-0FEC05D7C7DE ComponentName: EDS Tenant Id: 985 LogId: 12a42fb8-c86a-4c05-9b73-0a14be8a2809 Message: Input Parameters -  Input parameter and values - FAID=143025;","apm-server-6d98f76794-bsc2b","apm-server","8.11.3","-","-","-",dotnet,"mpi-los_BusinessNextApplication","810b0f0f-e303-421b-810c-03bcdb76c1af","-","-",1e12c7c39e3f5928,"_geoip_database_unavailable_GeoLite2-City.mmdb",f6532f1ce733bc66ab5c30c92af6c123,"-","-","-","-","-","-","-","-","-","-","-"
"Jan 28, 2025 @ 15:46:09.597","wEPfq5QBo81fAKGj_K-X",".ds-logs-apm.app.mpi_los_businessnextapplication-default-2025.01.22-000037","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Jan 28, 2025 @ 15:46:10.000",event,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Input Parameters -  Input parameter and values - FAID=143025;","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",6a80733b4defa555,"-","-",dotnet,"mpi-los_BusinessNextApplication","fef46211-7e16-405a-9a91-1e70bf7b3c60","-","-",1e12c7c39e3f5928,"_geoip_database_unavailable_GeoLite2-City.mmdb",f6532f1ce733bc66ab5c30c92af6c123,"-","-","-","-","-","-","-","-","-","-","-"
"Jan 28, 2025 @ 15:46:09.495","rUPfq5QBo81fAKGj_KeX",".ds-logs-apm.app.mpi_los_businessnextapplication-default-2025.01.22-000037","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Jan 28, 2025 @ 15:46:10.000",event,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Input Parameters -  Input parameter and values - APPID=143025;FINAPP_FLAG=1;","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",c9ca2a57656a90bf,"-","-",dotnet,"mpi-los_BusinessNextApplication","fef46211-7e16-405a-9a91-1e70bf7b3c60","-","-",4bc82e3ede889228,"_geoip_database_unavailable_GeoLite2-City.mmdb",f6532f1ce733bc66ab5c30c92af6c123,"-","-","-","-","-","-","-","-","-","-","-"
"Jan 28, 2025 @ 15:46:09.495","2kPfq5QBo81fAKGj_KiX",".ds-logs-apm.app.mpi_los_businessnextapplication-default-2025.01.22-000037","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Jan 28, 2025 @ 15:46:10.000","-",9,"-","-","-",c9ca2a57656a90bf,4bc82e3ede889228,f6532f1ce733bc66ab5c30c92af6c123,"E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB","C41A697D-6E3A-4634-BE12-0FEC05D7C7DE",EDS,"businessnext-app-669dcb477d-qbfqs","12a42fb8-c86a-4c05-9b73-0a14be8a2809",985,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: C41A697D-6E3A-4634-BE12-0FEC05D7C7DE ComponentName: EDS Tenant Id: 985 LogId: 12a42fb8-c86a-4c05-9b73-0a14be8a2809 Message: Input Parameters -  Input parameter and values - APPID=143025;FINAPP_FLAG=1;",Information,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: C41A697D-6E3A-4634-BE12-0FEC05D7C7DE ComponentName: EDS Tenant Id: 985 LogId: 12a42fb8-c86a-4c05-9b73-0a14be8a2809 Message: Input Parameters -  Input parameter and values - APPID=143025;FINAPP_FLAG=1;","apm-server-6d98f76794-bsc2b","apm-server","8.11.3","-","-","-",dotnet,"mpi-los_BusinessNextApplication","810b0f0f-e303-421b-810c-03bcdb76c1af","-","-",4bc82e3ede889228,"_geoip_database_unavailable_GeoLite2-City.mmdb",f6532f1ce733bc66ab5c30c92af6c123,"-","-","-","-","-","-","-","-","-","-","-"
"Jan 28, 2025 @ 15:45:16.872",mkHfq5QBo81fAKGjKzSl,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2025.01.22-000037","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Jan 28, 2025 @ 15:45:17.000",event,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Input Parameters -  Input parameter and values - FA=143025;","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",05804d1e850ad20e,"-","-",dotnet,"mpi-los_BusinessNextApplication","fef46211-7e16-405a-9a91-1e70bf7b3c60","-","-",84cb4ade2d3a04bd,"_geoip_database_unavailable_GeoLite2-City.mmdb",3d1a399ed45d95adc0d32fed7bcf00ae,"-","-","-","-","-","-","-","-","-","-","-"
"Jan 28, 2025 @ 15:45:16.872",ckHfq5QBo81fAKGjKzam,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2025.01.22-000037","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Jan 28, 2025 @ 15:45:17.000","-",9,"-","-","-",05804d1e850ad20e,84cb4ade2d3a04bd,3d1a399ed45d95adc0d32fed7bcf00ae,"E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB","C41A697D-6E3A-4634-BE12-0FEC05D7C7DE",EDS,"businessnext-app-669dcb477d-qbfqs","509e6607-fcd9-4752-863e-96d5885ce050",985,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: C41A697D-6E3A-4634-BE12-0FEC05D7C7DE ComponentName: EDS Tenant Id: 985 LogId: 509e6607-fcd9-4752-863e-96d5885ce050 Message: Input Parameters -  Input parameter and values - FA=143025;",Information,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: C41A697D-6E3A-4634-BE12-0FEC05D7C7DE ComponentName: EDS Tenant Id: 985 LogId: 509e6607-fcd9-4752-863e-96d5885ce050 Message: Input Parameters -  Input parameter and values - FA=143025;","apm-server-6d98f76794-bsc2b","apm-server","8.11.3","-","-","-",dotnet,"mpi-los_BusinessNextApplication","810b0f0f-e303-421b-810c-03bcdb76c1af","-","-",84cb4ade2d3a04bd,"_geoip_database_unavailable_GeoLite2-City.mmdb",3d1a399ed45d95adc0d32fed7bcf00ae,"-","-","-","-","-","-","-","-","-","-","-"
"Jan 28, 2025 @ 15:45:16.832",MUHfq5QBo81fAKGjKzam,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2025.01.22-000037","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Jan 28, 2025 @ 15:45:17.000","-",9,"-","-","-",5df722283aa13b2d,a83185215c281828,2a86e30f3b9b2fd709f4ddca1337e895,"E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB","C41A697D-6E3A-4634-BE12-0FEC05D7C7DE",EDS,"businessnext-app-669dcb477d-qbfqs","438240c7-6424-4da0-a887-f8221fbc2bdb",985,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: C41A697D-6E3A-4634-BE12-0FEC05D7C7DE ComponentName: EDS Tenant Id: 985 LogId: 438240c7-6424-4da0-a887-f8221fbc2bdb Message: Input Parameters -  Input parameter and values - APPLICATIONID=143025;USER_ID=5743;",Information,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: C41A697D-6E3A-4634-BE12-0FEC05D7C7DE ComponentName: EDS Tenant Id: 985 LogId: 438240c7-6424-4da0-a887-f8221fbc2bdb Message: Input Parameters -  Input parameter and values - APPLICATIONID=143025;USER_ID=5743;","apm-server-6d98f76794-bsc2b","apm-server","8.11.3","-","-","-",dotnet,"mpi-los_BusinessNextApplication","810b0f0f-e303-421b-810c-03bcdb76c1af","-","-",a83185215c281828,"_geoip_database_unavailable_GeoLite2-City.mmdb",2a86e30f3b9b2fd709f4ddca1337e895,"-","-","-","-","-","-","-","-","-","-","-"
"Jan 28, 2025 @ 15:45:16.831",W0Hfq5QBo81fAKGjKzSl,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2025.01.22-000037","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Jan 28, 2025 @ 15:45:17.000",event,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Input Parameters -  Input parameter and values - APPLICATIONID=143025;USER_ID=5743;","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",5df722283aa13b2d,"-","-",dotnet,"mpi-los_BusinessNextApplication","fef46211-7e16-405a-9a91-1e70bf7b3c60","-","-",a83185215c281828,"_geoip_database_unavailable_GeoLite2-City.mmdb",2a86e30f3b9b2fd709f4ddca1337e895,"-","-","-","-","-","-","-","-","-","-","-"
"Jan 28, 2025 @ 15:45:16.710",20Hfq5QBo81fAKGjKzGl,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2025.01.22-000037","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Jan 28, 2025 @ 15:45:17.000",event,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Query - Select top 50 ins.InstanceId, ins.Subject, ins.Body, ins.ItemTypeId, ins.ItemId, ins.Rank, ins.InsightId, ins.GeneratedOn from InsightInstance ins WHERE ins.OwnerID = @OwnerID AND ins.ItemTypeId = @ItemType and (ins.ExpiresOn is null OR ins.ExpiresOn > @UtcDate) and isvisible = 1 AND EXISTS (SELECT 1 FROM insightinstanceuser iu WHERE iu.ownerid = ins.OwnerId AND iu.instanceid = ins.InstanceId AND iu.leveluserid = @UserId)  and ItemId = 143025","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",c27b81593acfce1d,"-","-",dotnet,"mpi-los_BusinessNextApplication","fef46211-7e16-405a-9a91-1e70bf7b3c60","MPI_PROD",db,91e3c8bed61a0ea9,"_geoip_database_unavailable_GeoLite2-City.mmdb",a9a28e5cc01c9c559fcd7c769a6f570e,"-","-","-","-","-","-","-","-","-","-","-"
"Jan 28, 2025 @ 15:45:15.791",bkHfq5QBo81fAKGjKy6l,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2025.01.22-000037","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Jan 28, 2025 @ 15:45:17.000","-",9,"-","-","-",7569fd1abdfd88d7,adc314e6da2e1684,72aa190d34ffc32c1d66ba76e9227f97,"E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB","C41A697D-6E3A-4634-BE12-0FEC05D7C7DE",EDS,"businessnext-app-669dcb477d-qbfqs","a9ab4b66-d40d-42fc-aecb-80c7084d4883",985,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: C41A697D-6E3A-4634-BE12-0FEC05D7C7DE ComponentName: EDS Tenant Id: 985 LogId: a9ab4b66-d40d-42fc-aecb-80c7084d4883 Message: Input Parameters -  Input parameter and values - USER_ID=5743;FINANCIALAPPLICATIONID=143025;",Information,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: C41A697D-6E3A-4634-BE12-0FEC05D7C7DE ComponentName: EDS Tenant Id: 985 LogId: a9ab4b66-d40d-42fc-aecb-80c7084d4883 Message: Input Parameters -  Input parameter and values - USER_ID=5743;FINANCIALAPPLICATIONID=143025;","apm-server-6d98f76794-bsc2b","apm-server","8.11.3","-","-","-",dotnet,"mpi-los_BusinessNextApplication","810b0f0f-e303-421b-810c-03bcdb76c1af","-","-",adc314e6da2e1684,"_geoip_database_unavailable_GeoLite2-City.mmdb",72aa190d34ffc32c1d66ba76e9227f97,"-","-","-","-","-","-","-","-","-","-","-"
"Jan 28, 2025 @ 15:45:15.790",a0Hfq5QBo81fAKGjKzKl,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2025.01.22-000037","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Jan 28, 2025 @ 15:45:17.000",event,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Input Parameters -  Input parameter and values - USER_ID=5743;FINANCIALAPPLICATIONID=143025;","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",7569fd1abdfd88d7,"-","-",dotnet,"mpi-los_BusinessNextApplication","fef46211-7e16-405a-9a91-1e70bf7b3c60","-","-",adc314e6da2e1684,"_geoip_database_unavailable_GeoLite2-City.mmdb",72aa190d34ffc32c1d66ba76e9227f97,"-","-","-","-","-","-","-","-","-","-","-"
"Jan 28, 2025 @ 15:44:32.409","kj_eq5QBo81fAKGjfsqS",".ds-logs-apm.app.mpi_los_businessnextapplication-default-2025.01.22-000037","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Jan 28, 2025 @ 15:44:32.000","-",9,"-","-","-",7858e810ec5eb273,3ef5b8ab3ce0c340,dee1947891b95cbb80d416a2d64f25cf,"E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB","C41A697D-6E3A-4634-BE12-0FEC05D7C7DE",EDS,"businessnext-app-669dcb477d-qbfqs","a38b2931-97e2-4262-a28f-4d019bc57689",985,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: C41A697D-6E3A-4634-BE12-0FEC05D7C7DE ComponentName: EDS Tenant Id: 985 LogId: a38b2931-97e2-4262-a28f-4d019bc57689 Message: Input Parameters -  Input parameter and values - FA=143025;",Information,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: C41A697D-6E3A-4634-BE12-0FEC05D7C7DE ComponentName: EDS Tenant Id: 985 LogId: a38b2931-97e2-4262-a28f-4d019bc57689 Message: Input Parameters -  Input parameter and values - FA=143025;","apm-server-6d98f76794-bsc2b","apm-server","8.11.3","-","-","-",dotnet,"mpi-los_BusinessNextApplication","810b0f0f-e303-421b-810c-03bcdb76c1af","-","-",3ef5b8ab3ce0c340,"_geoip_database_unavailable_GeoLite2-City.mmdb",dee1947891b95cbb80d416a2d64f25cf,"-","-","-","-","-","-","-","-","-","-","-"
"Jan 28, 2025 @ 15:44:32.409","yT_eq5QBo81fAKGjgs_M",".ds-logs-apm.app.mpi_los_businessnextapplication-default-2025.01.22-000037","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Jan 28, 2025 @ 15:44:33.000",event,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Input Parameters -  Input parameter and values - FA=143025;","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",7858e810ec5eb273,"-","-",dotnet,"mpi-los_BusinessNextApplication","fef46211-7e16-405a-9a91-1e70bf7b3c60","-","-",3ef5b8ab3ce0c340,"_geoip_database_unavailable_GeoLite2-City.mmdb",dee1947891b95cbb80d416a2d64f25cf,"-","-","-","-","-","-","-","-","-","-","-"
"Jan 28, 2025 @ 15:44:32.393","dT_eq5QBo81fAKGjfsqS",".ds-logs-apm.app.mpi_los_businessnextapplication-default-2025.01.22-000037","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Jan 28, 2025 @ 15:44:32.000","-",9,"-","-","-",e511b871d8d70da8,d60fc6fac2f886d1,69fbd85743a21e6e1aed5df0bb79e60b,"E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB","C41A697D-6E3A-4634-BE12-0FEC05D7C7DE",EDS,"businessnext-app-669dcb477d-qbfqs","25bc2e30-5372-439e-a974-00a8c6e97343",985,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: C41A697D-6E3A-4634-BE12-0FEC05D7C7DE ComponentName: EDS Tenant Id: 985 LogId: 25bc2e30-5372-439e-a974-00a8c6e97343 Message: Input Parameters -  Input parameter and values - APPLICATIONID=143025;USER_ID=5743;",Information,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: C41A697D-6E3A-4634-BE12-0FEC05D7C7DE ComponentName: EDS Tenant Id: 985 LogId: 25bc2e30-5372-439e-a974-00a8c6e97343 Message: Input Parameters -  Input parameter and values - APPLICATIONID=143025;USER_ID=5743;","apm-server-6d98f76794-bsc2b","apm-server","8.11.3","-","-","-",dotnet,"mpi-los_BusinessNextApplication","810b0f0f-e303-421b-810c-03bcdb76c1af","-","-",d60fc6fac2f886d1,"_geoip_database_unavailable_GeoLite2-City.mmdb",69fbd85743a21e6e1aed5df0bb79e60b,"-","-","-","-","-","-","-","-","-","-","-"
"Jan 28, 2025 @ 15:44:32.392","tT_eq5QBo81fAKGjgs_M",".ds-logs-apm.app.mpi_los_businessnextapplication-default-2025.01.22-000037","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Jan 28, 2025 @ 15:44:33.000",event,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Input Parameters -  Input parameter and values - APPLICATIONID=143025;USER_ID=5743;","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",e511b871d8d70da8,"-","-",dotnet,"mpi-los_BusinessNextApplication","fef46211-7e16-405a-9a91-1e70bf7b3c60","-","-",d60fc6fac2f886d1,"_geoip_database_unavailable_GeoLite2-City.mmdb",69fbd85743a21e6e1aed5df0bb79e60b,"-","-","-","-","-","-","-","-","-","-","-"
